Pubmed ID,Temperature,Diet,Details,Wild type lifespan (days),Gene 1,Intervention on gene 1,Gene 1 single mutant lifespan (days),"Gene(s) 2(,3)","Intervention(s) on gene 2(,3)","Gene(s) 2(,3) mutant lifespan (days)","Double (triple) mutant (genes 1,2,(3)) lifespan (days)",Phenotype description,Organism
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.5,hcf-1,pk924,18,sir-2.1,ok434,15.3,17.4,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.5,hcf-1,pk924,18,sir-2.1,ok434,15.3,18.8,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.5,hcf-1,pk924,18,sir-2.1,ok434,15.3,19.3,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.5,hcf-1,pk924,18,sir-2.1,ok434,15.3,18.2,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.5,hcf-1,pk924,18,daf-16,mgDf47,9.2,10,hcf-1(pk924) mutant worms displayed a mean lifespan >20% longer than that of wild type and the hcf-1(pk924) long-lived phenotype was fully suppressed by daf-16(mgDf47) mutation.,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.3,hcf-1,pk924,18.2,sir-2.1,ok434,14.2,18.4,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.3,hcf-1,pk924,18.2,sir-2.1,ok434,14.2,17.9,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.3,hcf-1,pk924,18.2,sir-2.1,ok434,14.2,20.2,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.3,hcf-1,pk924,18.2,sir-2.1,ok434,14.2,19.9,sir-2.1(ok434) mutants exhibited lifespan similar to that of wild-type worms and always substantially shorter than that of hcf-1(pk924).,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",14.3,hcf-1,pk924,18.2,daf-16,mgDf47,9.2,9.1,hcf-1(pk924) mutant worms displayed a mean lifespan >20% longer than that of wild type and the hcf-1(pk924) long-lived phenotype was fully suppressed by daf-16(mgDf47) mutation.,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.4,hcf-1,pk924,18.4,sir-2.1,OE,17.5,17.5,"The hcf-1(pk924);sir-2.1(O/E) worms exhibited a lifespan very similar to, or in some cases shorter than, that of hcf-1(pk924) mutants. However, in none of the hcf-1(pk924);sir-2.1(O/E) isolates generated did we observe a lifespan longer than that of hcf-1(pk924) mutants.",6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.4,hcf-1,pk924,18.4,sir-2.1,OE,17.5,19.1,"The hcf-1(pk924);sir-2.1(O/E) worms exhibited a lifespan very similar to, or in some cases shorter than, that of hcf-1(pk924) mutants. However, in none of the hcf-1(pk924);sir-2.1(O/E) isolates generated did we observe a lifespan longer than that of hcf-1(pk924) mutants.",6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.4,hcf-1,pk924,18.4,sir-2.1,OE,17.5,16.2,"The hcf-1(pk924);sir-2.1(O/E) worms exhibited a lifespan very similar to, or in some cases shorter than, that of hcf-1(pk924) mutants. However, in none of the hcf-1(pk924);sir-2.1(O/E) isolates generated did we observe a lifespan longer than that of hcf-1(pk924) mutants.",6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.4,hcf-1,pk924,18.4,sir-2.1,OE,17.5,17,"The hcf-1(pk924);sir-2.1(O/E) worms exhibited a lifespan very similar to, or in some cases shorter than, that of hcf-1(pk924) mutants. However, in none of the hcf-1(pk924);sir-2.1(O/E) isolates generated did we observe a lifespan longer than that of hcf-1(pk924) mutants.",6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.4,hcf-1,pk924,18.4,sir-2.1,OE,17.5,17.8,"The hcf-1(pk924);sir-2.1(O/E) worms exhibited a lifespan very similar to, or in some cases shorter than, that of hcf-1(pk924) mutants. However, in none of the hcf-1(pk924);sir-2.1(O/E) isolates generated did we observe a lifespan longer than that of hcf-1(pk924) mutants.",6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.4,daf-16,mgDf50,,sir-2.1,OE,17.5,8.5,,6239
21909281,25,NGM; OP50,"All lifespan assays were performed at 25°C, on Nematode Growth Media (NGM) plates seeded with E.coli OP50 or RNAi bacteria. Plates that would be used for transferring worms throughout the lifespan assay were prepared by adding FUDR to OP50 culture to a final concentration of 50 ug/mL per plate, seeding 150 uL/plate, drying at room temperature, and storing at 4°C until use.",15.1,hcf-1,pk924,18.9,sir-2.1,OE,17.3,16.7,"The hcf-1(pk924);sir-2.1(O/E) worms exhibited a lifespan very similar to, or in some cases shorter than, that of hcf-1(pk924) mutants. However, in none of the hcf-1(pk924);sir-2.1(O/E) isolates generated did we observe a lifespan longer than that of hcf-1(pk924) mutants.",6239
